Name,Cuisine,Location,Rating,Price,City,Page
The Tree Stories,"L B Nagar, Hyderabad",Multicuisine,4.202,600.0,hyderabad,14
"L B Nagar, Hyderabad",Multicuisine,₹600 for two,4.202,600.0,hyderabad,14
Pakka hyderabadi restaurant,"Banjara Hills, Hyderabad","Indian, South Indian, Chinese",4.202,750.0,hyderabad,14
"Banjara Hills, Hyderabad","Indian, South Indian, Chinese",₹750 for two,4.202,750.0,hyderabad,14
Dakshin,ITC Kakatiya,Multicuisine,4.202,3400.0,hyderabad,14
ITC Kakatiya,Multicuisine,₹3400 for two,4.202,3400.0,hyderabad,14
Wow! Momo,"Somajiguda, Hyderabad",View All(23) Outlets,4.202,400.0,hyderabad,14
"Somajiguda, Hyderabad",View All(23) Outlets,Momos,4.202,400.0,hyderabad,14
ASF - Ancient Stone Flames BBQ & Grill,"Road No. 36, Jubilee Hills, Hyderabad",View All(3) Outlets,4.202,2400.0,hyderabad,14
"Road No. 36, Jubilee Hills, Hyderabad",View All(3) Outlets,Multicuisine,4.202,2400.0,hyderabad,14
Kebabs & Kurries,ITC Kakatiya,Multicuisine,4.202,3400.0,hyderabad,14
Ouvra Telugu Kitchen,"Madhapur, Hyderabad",South Indian,4.202,1200.0,hyderabad,14
"Madhapur, Hyderabad",South Indian,₹1200 for two,4.202,1200.0,hyderabad,14
Cascade,Radisson Hyderabad Hitec City,Multicuisine,4.202,2400.0,hyderabad,14
Radisson Hyderabad Hitec City,Multicuisine,₹2400 for two,4.202,2400.0,hyderabad,14
Ajwa Arabian Mandi Multi Cuisine Restaurant,"Road No. 12, Banjara Hills, Hyderabad",Multicuisine,4.202,700.0,hyderabad,14
"Road No. 12, Banjara Hills, Hyderabad",Multicuisine,₹700 for two,4.202,700.0,hyderabad,14
North Indian Restaurants Near Me,Chinese Restaurants Near Me,European Restaurants Near Me,4.202,1200.0,hyderabad,14
Ta.Ma.Sha. Veg Cafe Gunrock,"Secunderabad, Hyderabad",The Mandi Nation,4.202,1200.0,hyderabad,14
Barbeque Nation,16 Outlets,AB's - Absolute Barbecues,4.202,1200.0,hyderabad,14
The Gourmet Affair,"Punjagutta, Hyderabad",Multicuisine,4.202,600.0,hyderabad,15
"Punjagutta, Hyderabad",Multicuisine,₹600 for two,4.202,600.0,hyderabad,15
Fat Boy's Burger,"Padmarao Nagar, Hyderabad",Multicuisine,4.202,400.0,hyderabad,15
"Padmarao Nagar, Hyderabad",Multicuisine,₹400 for two,4.202,400.0,hyderabad,15
The Fifth Street,"Jubilee Hills, Hyderabad",Multicuisine,4.202,1000.0,hyderabad,15
"Jubilee Hills, Hyderabad",Multicuisine,₹1000 for two,4.202,1000.0,hyderabad,15
Fat Tiger,"Banjara Hills, Hyderabad","Beverages, European",4.202,400.0,hyderabad,15
"Banjara Hills, Hyderabad","Beverages, European",₹400 for two,4.202,400.0,hyderabad,15
Dhaba - Estd 1986 Delhi,"Kondapur, Hyderabad",North Indian,4.202,1100.0,hyderabad,15
"Kondapur, Hyderabad",North Indian,₹1100 for two,4.202,1100.0,hyderabad,15
Forge Breu Hous,"Road No. 45, Jubilee Hills, Hyderabad","Desserts, Italian, North Indian",4.202,1800.0,hyderabad,15
"Road No. 45, Jubilee Hills, Hyderabad","Desserts, Italian, North Indian",₹1800 for two,4.202,1800.0,hyderabad,15
Ping's Café Orient,"Banjara Hills, Hyderabad",Pan Asian,4.202,1800.0,hyderabad,15
"Banjara Hills, Hyderabad",Pan Asian,₹1800 for two,4.202,1800.0,hyderabad,15
Saz Pizzeria,"Banjara Hills, Hyderabad",European,4.202,1000.0,hyderabad,15
"Banjara Hills, Hyderabad",European,₹1000 for two,4.202,1000.0,hyderabad,15
Patiala House,"Banjara Hills, Hyderabad",Multicuisine,4.202,700.0,hyderabad,15
"Banjara Hills, Hyderabad",Multicuisine,₹700 for two,4.202,700.0,hyderabad,15
North Indian Restaurants Near Me,Chinese Restaurants Near Me,European Restaurants Near Me,4.202,1200.0,hyderabad,15
Ta.Ma.Sha. Veg Cafe Gunrock,"Secunderabad, Hyderabad",The Mandi Nation,4.202,1200.0,hyderabad,15
Barbeque Nation,16 Outlets,AB's - Absolute Barbecues,4.202,1200.0,hyderabad,15
The House Of Koyilaa,"Madhapur, Hyderabad",Multicuisine,4.202,800.0,hyderabad,16
"Madhapur, Hyderabad",Multicuisine,₹800 for two,4.202,800.0,hyderabad,16
Tonic & Tunes- Terrace Lounge,"Gachibowli, Hyderabad",Multicuisine,4.202,1600.0,hyderabad,16
"Gachibowli, Hyderabad",Multicuisine,₹1600 for two,4.202,1600.0,hyderabad,16
Cara Cara,"Jubilee Hills, Hyderabad",Multicuisine,4.202,1000.0,hyderabad,16
"Jubilee Hills, Hyderabad",Multicuisine,₹1000 for two,4.202,1000.0,hyderabad,16
Hoy Punjab,"Gachibowli, Hyderabad",North Indian,4.202,1200.0,hyderabad,16
"Gachibowli, Hyderabad",North Indian,₹1200 for two,4.202,1200.0,hyderabad,16
Pondy Parottas,"Yousufguda, Hyderabad",South Indian,4.202,600.0,hyderabad,16
"Yousufguda, Hyderabad",South Indian,₹600 for two,4.202,600.0,hyderabad,16
"TUYA – The South,Retold","Jubilee Hills, Hyderabad",South Indian,4.202,900.0,hyderabad,16
"Jubilee Hills, Hyderabad",South Indian,₹900 for two,4.202,900.0,hyderabad,16
Vivaha Bhojanambu,"Jubilee Hills, Hyderabad",Indian,4.202,1400.0,hyderabad,16
"Jubilee Hills, Hyderabad",Indian,₹1400 for two,4.202,1400.0,hyderabad,16
Yummy Bee,"Jubilee Hills, Hyderabad",View All(4) Outlets,4.202,1500.0,hyderabad,16
"Jubilee Hills, Hyderabad",View All(4) Outlets,Cafe,4.202,1500.0,hyderabad,16
FondOf - Coffee Lounge,"Kothaguda, Hyderabad",European,4.202,1200.0,hyderabad,16
"Kothaguda, Hyderabad",European,₹1200 for two,4.202,1200.0,hyderabad,16
North Indian Restaurants Near Me,Chinese Restaurants Near Me,European Restaurants Near Me,4.202,1200.0,hyderabad,16
Ta.Ma.Sha. Veg Cafe Gunrock,"Secunderabad, Hyderabad",The Mandi Nation,4.202,1200.0,hyderabad,16
Barbeque Nation,16 Outlets,AB's - Absolute Barbecues,4.202,1200.0,hyderabad,16
Toast & Tonic Sky Bar,"Manikonda, Hyderabad",Multicuisine,4.202,1200.0,hyderabad,17
"Manikonda, Hyderabad",Multicuisine,₹1200 for two,4.202,1200.0,hyderabad,17
Native South - Kitchen & Brew House,"Narsingi, Hyderabad",South Indian,4.202,1200.0,hyderabad,17
"Narsingi, Hyderabad",South Indian,₹1200 for two,4.202,1200.0,hyderabad,17
Rithm Cafe,"Film Nagar, Hyderabad","American, Continental",4.202,1000.0,hyderabad,17
"Film Nagar, Hyderabad","American, Continental",₹1000 for two,4.202,1000.0,hyderabad,17
Arabian Nights Mandi Restaurant,"Ameerpet, Hyderabad",Multicuisine,4.202,600.0,hyderabad,17
"Ameerpet, Hyderabad",Multicuisine,₹600 for two,4.202,600.0,hyderabad,17
Ming Ustad,"Hitech City, Hyderabad","Chinese, Indian",4.202,1500.0,hyderabad,17
"Hitech City, Hyderabad","Chinese, Indian",₹1500 for two,4.202,1500.0,hyderabad,17
Flechazo,"Kukatpally, Hyderabad",View All(8) Outlets,4.202,1800.0,hyderabad,17
"Kukatpally, Hyderabad",View All(8) Outlets,Multicuisine,4.202,1800.0,hyderabad,17
Native Katha,"Madhapur, Hyderabad",Multicuisine,4.202,600.0,hyderabad,17
"Madhapur, Hyderabad",Multicuisine,₹600 for two,4.202,600.0,hyderabad,17
Veto Bar & Kitchen,"Kondapur, Hyderabad","Cocktail Menu, Multicuisine",4.202,1800.0,hyderabad,17
"Kondapur, Hyderabad","Cocktail Menu, Multicuisine",₹1800 for two,4.202,1800.0,hyderabad,17
Bakelore,"Banjara Hills, Hyderabad",View All(3) Outlets,4.202,500.0,hyderabad,17
"Banjara Hills, Hyderabad",View All(3) Outlets,Desserts,4.202,500.0,hyderabad,17
North Indian Restaurants Near Me,Chinese Restaurants Near Me,European Restaurants Near Me,4.202,1200.0,hyderabad,17
Ta.Ma.Sha. Veg Cafe Gunrock,"Secunderabad, Hyderabad",The Mandi Nation,4.202,1200.0,hyderabad,17
Barbeque Nation,16 Outlets,AB's - Absolute Barbecues,4.202,1200.0,hyderabad,17
Southern Table,"Manikonda, Hyderabad","South Indian, Chinese",4.202,1000.0,hyderabad,18
"Manikonda, Hyderabad","South Indian, Chinese",₹1000 for two,4.202,1000.0,hyderabad,18
Harley's Fine Baking,"Nanakramguda, Hyderabad",View All(9) Outlets,4.202,600.0,hyderabad,18
"Nanakramguda, Hyderabad",View All(9) Outlets,"Bakery, Desserts",4.202,600.0,hyderabad,18
Masterpiece,"Gachibowli, Hyderabad",Multicuisine,4.202,3200.0,hyderabad,18
"Gachibowli, Hyderabad",Multicuisine,₹3200 for two,4.202,3200.0,hyderabad,18
Barley & Grapes Cafe Microbrewery,"Aero Plaza, Hyderabad","Italian, Cocktail Menu",4.202,2000.0,hyderabad,18
"Aero Plaza, Hyderabad","Italian, Cocktail Menu",₹2000 for two,4.202,2000.0,hyderabad,18
Turquoise,Le Méridien Hyderabad,"Indian, European",4.202,2500.0,hyderabad,18
Le Méridien Hyderabad,"Indian, European",₹2500 for two,4.202,2500.0,hyderabad,18
Shanghai Flavours Of China Town,"Begumpet, Hyderabad",Chinese,4.202,1000.0,hyderabad,18
"Begumpet, Hyderabad",Chinese,₹1000 for two,4.202,1000.0,hyderabad,18
Deccan Pavilion,ITC Kakatiya,Multicuisine,4.202,2600.0,hyderabad,18
ITC Kakatiya,Multicuisine,₹2600 for two,4.202,2600.0,hyderabad,18
Marquee Club & Kitchen,"Gachibowli, Hyderabad",Multicuisine,4.202,1600.0,hyderabad,18
"Gachibowli, Hyderabad",Multicuisine,₹1600 for two,4.202,1600.0,hyderabad,18
Ram's Dosa House,"Banjara Hills, Hyderabad",Cafe,4.202,250.0,hyderabad,18
"Banjara Hills, Hyderabad",Cafe,₹250 for two,4.202,250.0,hyderabad,18
North Indian Restaurants Near Me,Chinese Restaurants Near Me,European Restaurants Near Me,4.202,1200.0,hyderabad,18
Ta.Ma.Sha. Veg Cafe Gunrock,"Secunderabad, Hyderabad",The Mandi Nation,4.202,1200.0,hyderabad,18
Barbeque Nation,16 Outlets,AB's - Absolute Barbecues,4.202,1200.0,hyderabad,18
Hazy Owl,"Somajiguda, Hyderabad","Cafe, Coffee",4.202,350.0,hyderabad,19
"Somajiguda, Hyderabad","Cafe, Coffee",₹350 for two,4.202,350.0,hyderabad,19
T&T - Tea and Tiffins,"Somajiguda, Hyderabad",Cafe,4.202,300.0,hyderabad,19
"Somajiguda, Hyderabad",Cafe,₹300 for two,4.202,300.0,hyderabad,19
Delight bakery,"Begumpet, Hyderabad",Bakery,4.202,300.0,hyderabad,19
"Begumpet, Hyderabad",Bakery,₹300 for two,4.202,300.0,hyderabad,19
The Great Indian Chai,"Somajiguda, Hyderabad","Cafe, Coffee and Tea",4.202,300.0,hyderabad,19
"Somajiguda, Hyderabad","Cafe, Coffee and Tea",₹300 for two,4.202,300.0,hyderabad,19
Tamasha - Restro Cafe,"Jubilee Hills, Hyderabad",Multicuisine,4.202,800.0,hyderabad,19
"Jubilee Hills, Hyderabad",Multicuisine,₹800 for two,4.202,800.0,hyderabad,19
Cu2 Brewhouse,"Kokapet, Hyderabad",Multicuisine,4.202,2000.0,hyderabad,19
"Kokapet, Hyderabad",Multicuisine,₹2000 for two,4.202,2000.0,hyderabad,19
La Vie En Rose Cafe,"Sainikpuri, Secunderabad",View All(3) Outlets,4.202,800.0,hyderabad,19
"Sainikpuri, Secunderabad",View All(3) Outlets,European,4.202,800.0,hyderabad,19
Mandi Bistro,"Raidurgam, Hyderabad","Arabian, North Indian",4.202,800.0,hyderabad,19
"Raidurgam, Hyderabad","Arabian, North Indian",₹800 for two,4.202,800.0,hyderabad,19
Zanzi Bar,The Golkonda Hotel,"Cocktail Menu, Finger Food",4.202,1900.0,hyderabad,19
The Golkonda Hotel,"Cocktail Menu, Finger Food",₹1900 for two,4.202,1900.0,hyderabad,19
North Indian Restaurants Near Me,Chinese Restaurants Near Me,European Restaurants Near Me,4.202,1200.0,hyderabad,19
Ta.Ma.Sha. Veg Cafe Gunrock,"Secunderabad, Hyderabad",The Mandi Nation,4.202,1200.0,hyderabad,19
Barbeque Nation,16 Outlets,AB's - Absolute Barbecues,4.202,1200.0,hyderabad,19
Onesta,"Road No. 1, Banjara Hills, Hyderabad",View All(1) Outlets,4.202,600.0,hyderabad,20
"Road No. 1, Banjara Hills, Hyderabad",View All(1) Outlets,Italian,4.202,600.0,hyderabad,20
Kake Di Hatti,"Kondapur, Hyderabad",North Indian,4.202,1600.0,hyderabad,20
"Kondapur, Hyderabad",North Indian,₹1600 for two,4.202,1600.0,hyderabad,20
Beyond Sushi,"Khajaguda, Hyderabad","Asian, Sushi",4.202,1000.0,hyderabad,20
"Khajaguda, Hyderabad","Asian, Sushi",₹1000 for two,4.202,1000.0,hyderabad,20
Good Vibes Only Cafe,"Manikonda, Hyderabad","Italian, Fast Food",4.202,1000.0,hyderabad,20
"Manikonda, Hyderabad","Italian, Fast Food",₹1000 for two,4.202,1000.0,hyderabad,20
The Labyrinth Lakefront,"Gandipet, Hyderabad",Continental,4.202,1100.0,hyderabad,20
"Gandipet, Hyderabad",Continental,₹1100 for two,4.202,1100.0,hyderabad,20
YouMee,"Kukatpally, Hyderabad","Pan Asian, Asian",4.202,1500.0,hyderabad,20
"Kukatpally, Hyderabad","Pan Asian, Asian",₹1500 for two,4.202,1500.0,hyderabad,20
Southern Kitchen,"Gowlidoddy, Hyderabad",South Indian,4.202,900.0,hyderabad,20
"Gowlidoddy, Hyderabad",South Indian,₹900 for two,4.202,900.0,hyderabad,20
Samprada Authentic Kitchen & Bar,"Gachibowli, Hyderabad",Multicuisine,4.202,1200.0,hyderabad,20
"Gachibowli, Hyderabad",Multicuisine,₹1200 for two,4.202,1200.0,hyderabad,20
Forefathers Brewery Sainikpuri,"Secunderabad, Hyderabad","Beverages, Indian, Asian",4.202,1500.0,hyderabad,20
"Secunderabad, Hyderabad","Beverages, Indian, Asian",₹1500 for two,4.202,1500.0,hyderabad,20
North Indian Restaurants Near Me,Chinese Restaurants Near Me,European Restaurants Near Me,4.202,1200.0,hyderabad,20
Ta.Ma.Sha. Veg Cafe Gunrock,"Secunderabad, Hyderabad",The Mandi Nation,4.202,1200.0,hyderabad,20
Barbeque Nation,16 Outlets,AB's - Absolute Barbecues,4.202,1200.0,hyderabad,20
Punjabi Swag,"Kondapur, Hyderabad","Chinese, North Indian",4.202,800.0,hyderabad,21
"Kondapur, Hyderabad","Chinese, North Indian",₹800 for two,4.202,800.0,hyderabad,21
Barbeque Spice,"Abids, Hyderabad",Barbeque,4.202,1500.0,hyderabad,21
"Abids, Hyderabad",Barbeque,₹1500 for two,4.202,1500.0,hyderabad,21
Zero40,"Financial District, Hyderabad",View All(2) Outlets,4.202,3000.0,hyderabad,21
"Financial District, Hyderabad",View All(2) Outlets,North Indian,4.202,3000.0,hyderabad,21
Okra,"Hyderabad Marriott Hotel & Convention Centre, Hyderabad",Multicuisine,4.202,2500.0,hyderabad,21
"Hyderabad Marriott Hotel & Convention Centre, Hyderabad",Multicuisine,₹2500 for two,4.202,2500.0,hyderabad,21
The Gallery Cafe,"Banjara Hills, Hyderabad",Continental,4.202,600.0,hyderabad,21
"Banjara Hills, Hyderabad",Continental,₹600 for two,4.202,600.0,hyderabad,21
Yummy Bee,"Nallagandla, Hyderabad",Cafe,4.202,1000.0,hyderabad,21
"Nallagandla, Hyderabad",Cafe,₹1000 for two,4.202,1000.0,hyderabad,21
Clove Vegetarian Fine Dine Restaurant,"The Platinum Boutique Inn, Hyderabad",North Indian,4.202,1500.0,hyderabad,21
"The Platinum Boutique Inn, Hyderabad",North Indian,₹1500 for two,4.202,1500.0,hyderabad,21
AnTeRa Kitchen & Bar,"Gachibowli, Hyderabad",View All(5) Outlets,4.202,1500.0,hyderabad,21
"Gachibowli, Hyderabad",View All(5) Outlets,South Indian,4.202,1500.0,hyderabad,21
The Rabbit Hole,"Kokapet, Hyderabad",Multicuisine,4.202,1500.0,hyderabad,21
"Kokapet, Hyderabad",Multicuisine,₹1500 for two,4.202,1500.0,hyderabad,21
North Indian Restaurants Near Me,Chinese Restaurants Near Me,European Restaurants Near Me,4.202,1200.0,hyderabad,21
Ta.Ma.Sha. Veg Cafe Gunrock,"Secunderabad, Hyderabad",The Mandi Nation,4.202,1200.0,hyderabad,21
Barbeque Nation,16 Outlets,AB's - Absolute Barbecues,4.202,1200.0,hyderabad,21
Theth Masala (Tellapur),"Lingampally, Hyderabad",Multicuisine,4.202,1600.0,hyderabad,22
"Lingampally, Hyderabad",Multicuisine,₹1600 for two,4.202,1600.0,hyderabad,22
Frosty Den,"Amberpet, Hyderabad","Desserts, Fast Food",4.202,500.0,hyderabad,22
"Amberpet, Hyderabad","Desserts, Fast Food",₹500 for two,4.202,500.0,hyderabad,22
Rü,"Jubilee Hills, Hyderabad","Indian, Pan Asian",4.202,3000.0,hyderabad,22
"Jubilee Hills, Hyderabad","Indian, Pan Asian",₹3000 for two,4.202,3000.0,hyderabad,22
The Hoppery,"Jubilee Hills, Hyderabad","European, Cocktail Menu",4.202,1600.0,hyderabad,22
"Jubilee Hills, Hyderabad","European, Cocktail Menu",₹1600 for two,4.202,1600.0,hyderabad,22
Ohri's Ming's Court,"Basheer Bagh, Hyderabad",View All(2) Outlets,4.202,1800.0,hyderabad,22
"Basheer Bagh, Hyderabad",View All(2) Outlets,Multicuisine,4.202,1800.0,hyderabad,22
The Glass Onion,"Gachibowli, Hyderabad",Multicuisine,4.202,1800.0,hyderabad,22
"Gachibowli, Hyderabad",Multicuisine,₹1800 for two,4.202,1800.0,hyderabad,22
Dune- Bar & Kitchen,"Jubilee Hills, Hyderabad","Cocktail Menu, Multicuisine",4.202,1500.0,hyderabad,22
"Jubilee Hills, Hyderabad","Cocktail Menu, Multicuisine",₹1500 for two,4.202,1500.0,hyderabad,22
Palamuru Grill & Bar - Kondapur,"Kondapur, Hyderabad",View All(1) Outlets,4.202,1400.0,hyderabad,22
"Kondapur, Hyderabad",View All(1) Outlets,"Andhra, South Indian, Multicuisine",4.202,1400.0,hyderabad,22
Club Fire,"Jubilee Hills, Hyderabad",Multicuisine,4.202,1500.0,hyderabad,22
"Jubilee Hills, Hyderabad",Multicuisine,₹1500 for two,4.202,1500.0,hyderabad,22
North Indian Restaurants Near Me,Chinese Restaurants Near Me,European Restaurants Near Me,4.202,1200.0,hyderabad,22
Ta.Ma.Sha. Veg Cafe Gunrock,"Secunderabad, Hyderabad",The Mandi Nation,4.202,1200.0,hyderabad,22
Barbeque Nation,16 Outlets,AB's - Absolute Barbecues,4.202,1200.0,hyderabad,22
FEU - Dessert Bar & Kitchen,"Jubilee Hills, Hyderabad",Multicuisine,4.202,1400.0,hyderabad,23
"Jubilee Hills, Hyderabad",Multicuisine,₹1400 for two,4.202,1400.0,hyderabad,23
Foo Inorbit,"Inorbit Mall Cyberabad, Madhapur","Sushi, Asian, Chinese",4.202,2000.0,hyderabad,23
"Inorbit Mall Cyberabad, Madhapur","Sushi, Asian, Chinese",₹2000 for two,4.202,2000.0,hyderabad,23
Amoroso,"Jubilee Hills, Hyderabad",Multicuisine,4.202,1000.0,hyderabad,23
"Jubilee Hills, Hyderabad",Multicuisine,₹1000 for two,4.202,1000.0,hyderabad,23
Citrus Cafe,"Lemon Tree Premier, Hyderabad",View All(1) Outlets,4.202,2000.0,hyderabad,23
"Lemon Tree Premier, Hyderabad",View All(1) Outlets,"Indian, European",4.202,2000.0,hyderabad,23
Cups N Plates,"Lakdikapul, Hyderabad",Fast Food,4.202,900.0,hyderabad,23
"Lakdikapul, Hyderabad",Fast Food,₹900 for two,4.202,900.0,hyderabad,23
Cava | Kebabs & Curries,"Begumpet, Hyderabad","North Indian, South Indian",4.202,1200.0,hyderabad,23
"Begumpet, Hyderabad","North Indian, South Indian",₹1200 for two,4.202,1200.0,hyderabad,23
Chubby Cho,"Road No. 45, Jubilee Hills, Hyderabad","Pan Asian, Asian",4.202,1200.0,hyderabad,23
"Road No. 45, Jubilee Hills, Hyderabad","Pan Asian, Asian",₹1200 for two,4.202,1200.0,hyderabad,23
The Tabla Lounge,"Kokapet, Hyderabad",Multicuisine,4.202,1000.0,hyderabad,23
"Kokapet, Hyderabad",Multicuisine,₹1000 for two,4.202,1000.0,hyderabad,23
The Bedford BakeHouse & TeaRoom,"Banjara Hills, Hyderabad","Bakery, European, Italian",4.202,1100.0,hyderabad,23
"Banjara Hills, Hyderabad","Bakery, European, Italian",₹1100 for two,4.202,1100.0,hyderabad,23
North Indian Restaurants Near Me,Chinese Restaurants Near Me,European Restaurants Near Me,4.202,1200.0,hyderabad,23
Ta.Ma.Sha. Veg Cafe Gunrock,"Secunderabad, Hyderabad",The Mandi Nation,4.202,1200.0,hyderabad,23
Barbeque Nation,16 Outlets,AB's - Absolute Barbecues,4.202,1200.0,hyderabad,23
Ironhill Brewery,"Kukatpally, Hyderabad",Multicuisine,4.202,1900.0,hyderabad,24
"Kukatpally, Hyderabad",Multicuisine,₹1900 for two,4.202,1900.0,hyderabad,24
Esthio,"Somajiguda, Hyderabad",Italian,4.202,1150.0,hyderabad,24
"Somajiguda, Hyderabad",Italian,₹1150 for two,4.202,1150.0,hyderabad,24
Ouvra Telugu Kitchen,"Khajaguda, Hyderabad",South Indian,4.202,1000.0,hyderabad,24
"Khajaguda, Hyderabad",South Indian,₹1000 for two,4.202,1000.0,hyderabad,24
Garage Moto Cafe,"Jubilee Hills, Hyderabad",Multicuisine,4.202,800.0,hyderabad,24
"Jubilee Hills, Hyderabad",Multicuisine,₹800 for two,4.202,800.0,hyderabad,24
Params Kitchen & Cafe,"Ameerpet, Hyderabad",Multicuisine,4.202,600.0,hyderabad,24
"Ameerpet, Hyderabad",Multicuisine,₹600 for two,4.202,600.0,hyderabad,24
Deccan Cafe Restaurant,"Park Continental, Hyderabad",Indian,4.202,800.0,hyderabad,24
"Park Continental, Hyderabad",Indian,₹800 for two,4.202,800.0,hyderabad,24
The Globe Grub,"Road No. 36, Jubilee Hills, Hyderabad",View All(2) Outlets,4.202,1300.0,hyderabad,24
"Road No. 36, Jubilee Hills, Hyderabad",View All(2) Outlets,Multicuisine,4.202,1300.0,hyderabad,24
Moonlight Bar,"Best Western Ashoka, Hyderabad",Finger Food,4.202,1200.0,hyderabad,24
"Best Western Ashoka, Hyderabad",Finger Food,₹1200 for two,4.202,1200.0,hyderabad,24
Barbeque Holic,"Kondapur, Hyderabad","Multicuisine, Barbeque",4.202,1500.0,hyderabad,24
"Kondapur, Hyderabad","Multicuisine, Barbeque",₹1500 for two,4.202,1500.0,hyderabad,24
North Indian Restaurants Near Me,Chinese Restaurants Near Me,European Restaurants Near Me,4.202,1200.0,hyderabad,24
Ta.Ma.Sha. Veg Cafe Gunrock,"Secunderabad, Hyderabad",The Mandi Nation,4.202,1200.0,hyderabad,24
Barbeque Nation,16 Outlets,AB's - Absolute Barbecues,4.202,1200.0,hyderabad,24
Cafe Reed by Quorum,"Madhapur, Hyderabad",Multicuisine,4.202,2000.0,hyderabad,25
"Madhapur, Hyderabad",Multicuisine,₹2000 for two,4.202,2000.0,hyderabad,25
Palamuru Grill (Kothapet),"Kothapet, Hyderabad",Andhra,4.202,1400.0,hyderabad,25
"Kothapet, Hyderabad",Andhra,₹1400 for two,4.202,1400.0,hyderabad,25
Fusion 9,"Inorbit Mall, Hitech City",View All(2) Outlets,4.202,1800.0,hyderabad,25
"Inorbit Mall, Hitech City",View All(2) Outlets,Multicuisine,4.202,1800.0,hyderabad,25
Head Quarters Rest O Bar,"Somajiguda, Hyderabad","South Indian, Cocktail Menu",4.202,1200.0,hyderabad,25
"Somajiguda, Hyderabad","South Indian, Cocktail Menu",₹1200 for two,4.202,1200.0,hyderabad,25
Hyderabad Mandi Restaurant,"Yousufguda, Hyderabad",Multicuisine,4.202,450.0,hyderabad,25
"Yousufguda, Hyderabad",Multicuisine,₹450 for two,4.202,450.0,hyderabad,25
Ohri's Jiva,"Begumpet, Hyderabad",View All(2) Outlets,4.202,700.0,hyderabad,25
"Begumpet, Hyderabad",View All(2) Outlets,Indian,4.202,700.0,hyderabad,25
